fecha_hora,Frequency,Phase_1_Voltage,Phase_2_Voltage,Phase_3_Voltage,Average_Phase_Voltage,Line_Voltage_1_2,Line_Voltage_2_3,Line_Voltage_3_1,Average_Line_Voltage,Total_Phase_A_Current,Total_Phase_B_Current,Total_Phase_C_Current,Neutral_Current,Phase_A_Power,Phase_B_Power,Phase_C_Power,Total_System_Power,Phase_A_Reactive_Power,Phase_B_Reactive_Power,Phase_C_Reactive_Power,Phase_A_Apparent_Power,Phase_B_Apparent_Power,Phase_C_Apparent_Power,Output_Frecuency,Output_Current,Output_Voltage,Output_Power,Power_Factor,Bus_DC_Volts,Drive_Temp_C,Elapsed_Run_Time,Last_Fault_Code
2021/10/1 9:56:52,59.970,275.758,276.148,277.105,276.337,477.202,478.683,478.623,478.169,0.974,1.004,0.960,0.000,-0.117,-0.131,-0.125,-0.372,0.185,0.184,0.174,0.265,0.274,0.264,30.000,12.200,227.400,0.400,0.091,639.400,32.600,10.200,4.000
2021/10/1 9:57:13,59.970,275.846,276.195,277.140,276.394,477.030,478.538,478.840,478.136,0.949,0.988,0.938,0.000,-0.115,-0.131,-0.121,-0.367,0.184,0.183,0.172,0.262,0.273,0.259,30.001,12.200,227.300,0.400,0.088,639.500,33.500,10.200,4.000
2021/10/1 9:57:34,59.980,275.618,275.936,276.895,276.150,476.802,478.431,478.745,477.993,1.493,1.552,1.477,0.000,-0.226,-0.239,-0.229,-0.695,0.321,0.313,0.310,0.435,0.439,0.430,48.991,12.300,371.200,0.900,0.116,637.600,34.100,10.300,4.000
2021/10/1 9:57:55,60.000,275.686,276.003,276.971,276.220,476.954,478.553,478.610,478.039,1.642,1.657,1.619,0.000,-0.236,-0.250,-0.240,-0.725,0.334,0.327,0.322,0.450,0.455,0.446,55.000,12.300,416.700,1.100,0.123,637.200,34.400,10.300,4.000
2021/10/1 9:58:15,60.000,275.556,275.872,276.850,276.093,477.153,478.449,478.611,478.071,1.788,1.824,1.767,0.000,-0.266,-0.283,-0.271,-0.819,0.372,0.365,0.357,0.498,0.505,0.493,58.000,12.400,439.400,1.200,0.127,636.300,34.900,10.300,4.000
2021/10/1 9:58:35,60.020,275.705,276.024,276.970,276.233,477.330,478.478,478.357,478.055,1.808,1.826,1.783,0.000,-0.263,-0.278,-0.267,-0.808,0.366,0.360,0.354,0.493,0.498,0.488,59.000,12.300,446.900,1.100,0.118,636.800,35.200,10.300,4.000
2021/10/1 9:58:55,59.960,275.581,275.898,276.866,276.115,476.779,478.359,478.502,477.880,1.814,1.836,1.783,0.000,-0.267,-0.286,-0.268,-0.822,0.376,0.364,0.358,0.503,0.506,0.492,60.000,12.200,454.500,1.100,0.117,636.500,35.400,10.300,4.000
2021/10/1 9:59:15,60.000,275.648,275.968,276.954,276.190,476.872,478.216,478.543,477.877,1.786,1.802,1.751,0.000,-0.257,-0.278,-0.264,-0.799,0.366,0.358,0.347,0.488,0.496,0.481,59.005,12.300,446.900,1.100,0.114,636.900,35.500,10.300,4.000
2021/10/1 9:59:35,60.030,275.818,276.113,277.112,276.348,477.117,478.700,478.819,478.212,1.761,1.795,1.747,0.000,-0.256,-0.271,-0.265,-0.792,0.358,0.357,0.349,0.482,0.491,0.483,60.000,12.200,454.400,1.100,0.110,636.800,35.700,10.300,4.000
2021/10/1 9:59:56,60.020,275.723,276.023,277.032,276.259,476.918,478.534,478.619,478.023,1.764,1.788,1.733,0.000,-0.254,-0.275,-0.263,-0.792,0.361,0.357,0.345,0.483,0.494,0.479,59.346,12.200,449.400,0.900,0.091,637.400,35.900,10.300,4.000
2021/10/1 10:0:16,60.040,275.833,276.135,277.153,276.374,477.076,478.630,479.048,478.251,1.776,1.779,1.743,0.000,-0.265,-0.280,-0.264,-0.808,0.369,0.356,0.354,0.496,0.497,0.487,60.000,12.200,454.400,1.100,0.115,636.700,36.000,10.300,4.000
2021/10/1 10:0:36,59.990,275.110,275.465,276.433,275.669,475.849,477.376,477.458,476.895,1.404,1.413,1.327,0.000,-0.189,-0.201,-0.190,-0.580,0.274,0.267,0.264,0.376,0.379,0.372,49.761,12.200,376.800,0.600,0.081,636.800,36.300,10.300,4.000
2021/10/1 10:0:56,59.990,275.154,275.530,276.451,275.712,476.116,477.528,477.677,477.107,0.883,0.935,0.891,0.000,-0.104,-0.116,-0.116,-0.337,0.168,0.174,0.162,0.243,0.258,0.248,30.000,12.100,227.300,0.400,0.076,638.400,36.500,10.300,4.000
2021/10/1 10:1:16,59.970,275.109,275.482,276.421,275.671,476.359,477.516,477.672,477.182,0.881,0.945,0.895,0.000,-0.101,-0.119,-0.117,-0.337,0.168,0.176,0.161,0.242,0.260,0.248,30.000,12.100,227.300,0.400,0.075,638.600,36.500,10.300,4.000
2021/10/1 10:1:36,59.960,274.985,275.373,276.338,275.565,476.239,477.687,477.493,477.140,0.878,0.941,0.891,0.000,-0.101,-0.118,-0.117,-0.336,0.167,0.175,0.159,0.241,0.259,0.246,30.000,12.100,227.300,0.400,0.074,638.600,36.700,10.300,4.000
2021/10/1 10:1:56,59.990,275.405,275.791,276.761,275.986,476.275,478.205,477.808,477.430,0.875,0.939,0.889,0.000,-0.099,-0.118,-0.117,-0.335,0.167,0.175,0.159,0.241,0.260,0.246,30.000,12.100,227.300,0.400,0.075,639.000,36.700,10.300,4.000
2021/10/1 10:2:17,60.030,275.404,275.751,276.752,275.969,476.620,478.024,477.908,477.517,0.882,0.940,0.896,0.000,-0.102,-0.117,-0.116,-0.335,0.167,0.175,0.161,0.243,0.259,0.248,30.000,12.100,227.300,0.400,0.075,639.600,36.800,10.300,4.000
2021/10/1 10:2:37,60.030,275.377,275.708,276.712,275.932,476.197,478.009,478.115,477.440,1.230,1.184,1.119,0.000,-0.163,-0.176,-0.165,-0.504,0.245,0.236,0.232,0.337,0.341,0.332,40.811,12.300,309.300,0.800,0.121,637.000,37.000,10.300,4.000
2021/10/1 10:2:58,59.990,275.293,275.624,276.658,275.858,476.508,477.964,477.534,477.336,1.179,1.192,1.155,0.000,-0.162,-0.174,-0.162,-0.498,0.241,0.233,0.229,0.334,0.337,0.329,40.478,12.100,306.600,0.400,0.070,637.300,37.000,10.300,4.000
2021/10/1 10:3:18,59.990,275.311,275.649,276.639,275.866,476.303,477.839,477.961,477.368,0.962,1.041,1.001,0.000,-0.127,-0.141,-0.131,-0.399,0.198,0.194,0.186,0.281,0.288,0.277,35.000,12.200,265.100,0.400,0.080,637.900,37.100,10.300,4.000
2021/10/1 10:3:38,59.970,275.217,275.510,276.513,275.747,476.088,477.566,477.745,477.133,1.098,1.151,1.082,0.000,-0.128,-0.141,-0.131,-0.401,0.198,0.194,0.187,0.282,0.289,0.279,37.937,12.200,287.400,0.500,0.085,637.600,37.100,10.400,4.000
2021/10/1 10:3:59,59.960,275.081,275.428,276.446,275.651,476.017,477.442,477.725,477.061,2.016,2.030,1.990,0.000,-0.268,-0.284,-0.272,-0.824,0.374,0.366,0.361,0.502,0.507,0.497,58.998,12.300,447.000,1.200,0.131,635.000,37.100,10.400,4.000
2021/10/1 10:4:19,59.970,274.957,275.308,276.308,275.524,475.821,477.261,477.207,476.763,1.911,1.940,1.894,0.000,-0.279,-0.300,-0.290,-0.868,0.389,0.387,0.376,0.521,0.533,0.520,60.000,12.200,454.500,1.300,0.133,634.500,37.000,10.400,4.000
2021/10/1 10:4:39,59.960,275.012,275.319,276.323,275.551,476.014,477.102,477.232,476.783,1.903,1.921,1.880,0.000,-0.284,-0.295,-0.283,-0.862,0.388,0.379,0.378,0.523,0.524,0.517,60.000,12.200,454.600,1.300,0.132,634.600,37.000,10.400,4.000
2021/10/1 10:4:59,59.970,275.344,275.674,276.638,275.885,476.158,477.906,477.973,477.346,0.740,0.770,0.733,0.000,-0.079,-0.089,-0.089,-0.258,0.141,0.147,0.137,0.205,0.216,0.207,26.480,12.000,200.500,0.200,0.046,641.300,37.100,10.400,4.000
2021/10/1 10:5:19,60.000,275.412,275.747,276.716,275.958,476.695,477.941,478.052,477.563,0.121,0.128,0.110,0.000,0.018,0.014,0.016,0.049,0.016,0.016,0.013,0.033,0.032,0.029,0.000,0.000,0.000,0.000,0.000,651.600,35.700,10.400,4.000
2021/10/1 10:5:39,59.970,275.259,275.583,276.514,275.785,476.485,477.515,477.598,477.199,0.119,0.118,0.103,0.000,0.018,0.015,0.016,0.049,0.015,0.016,0.012,0.033,0.033,0.029,0.000,0.000,0.000,0.000,0.000,651.200,34.400,10.400,4.000
2021/10/1 10:5:59,59.960,275.333,275.662,276.628,275.874,476.185,477.964,478.067,477.405,0.112,0.112,0.100,0.000,0.019,0.016,0.017,0.052,0.013,0.014,0.011,0.031,0.031,0.028,0.000,0.000,0.000,0.000,0.000,651.900,33.900,10.400,4.000
2021/10/1 10:6:19,59.970,275.281,275.592,276.542,275.805,476.369,477.915,477.930,477.405,0.112,0.111,0.100,0.000,0.019,0.016,0.017,0.052,0.013,0.014,0.011,0.031,0.031,0.028,0.000,0.000,0.000,0.000,0.000,651.700,33.800,10.400,4.000
2021/10/1 10:6:39,60.000,275.864,276.186,277.199,276.416,477.318,478.865,478.890,478.358,0.113,0.111,0.099,0.000,0.019,0.016,0.017,0.052,0.013,0.014,0.010,0.031,0.031,0.028,0.000,0.000,0.000,0.000,0.000,652.900,33.800,10.400,4.000
2021/10/1 10:6:59,60.000,275.713,276.032,276.837,276.194,476.995,478.259,478.437,477.897,0.836,0.873,0.825,0.000,-0.095,-0.104,-0.107,-0.307,0.157,0.166,0.156,0.229,0.243,0.236,28.718,12.200,217.700,0.500,0.108,638.800,35.500,10.400,4.000
2021/10/1 10:7:19,59.970,275.496,275.798,276.737,276.010,476.697,478.030,478.285,477.671,1.611,1.587,1.550,0.000,-0.228,-0.243,-0.233,-0.705,0.326,0.319,0.314,0.440,0.445,0.436,50.918,12.400,386.000,1.300,0.156,635.900,36.000,10.400,4.000
2021/10/1 10:7:39,60.010,275.328,275.608,276.611,275.849,476.566,477.685,477.855,477.369,1.906,1.941,1.883,0.000,-0.281,-0.301,-0.294,-0.875,0.391,0.391,0.379,0.522,0.536,0.524,60.000,12.300,454.500,1.300,0.132,635.500,36.200,10.400,4.000
2021/10/1 10:7:59,59.990,275.475,275.791,276.769,276.012,476.553,478.005,478.242,477.600,1.504,1.518,1.490,0.000,-0.184,-0.196,-0.185,-0.565,0.268,0.261,0.257,0.368,0.372,0.363,46.346,12.400,351.200,1.000,0.137,636.500,36.500,10.400,4.000
2021/10/1 10:8:19,60.040,275.549,275.877,276.864,276.097,476.937,478.106,478.170,477.738,1.871,1.898,1.858,0.000,-0.273,-0.287,-0.280,-0.840,0.376,0.374,0.368,0.507,0.515,0.508,60.000,12.200,454.500,1.200,0.127,636.000,36.700,10.400,4.000
2021/10/1 10:8:39,60.010,275.458,275.766,276.717,275.980,476.547,477.930,478.360,477.612,1.874,1.901,1.858,0.000,-0.283,-0.294,-0.288,-0.865,0.387,0.383,0.379,0.521,0.526,0.520,60.000,12.200,454.500,1.200,0.128,635.800,36.700,10.400,4.000
2021/10/1 10:8:59,60.020,275.841,276.142,277.104,276.362,477.080,478.400,478.572,478.017,0.806,0.827,0.747,0.000,-0.087,-0.097,-0.099,-0.283,0.149,0.156,0.146,0.216,0.230,0.222,29.381,12.000,222.500,0.200,0.046,641.400,36.800,10.400,4.000
2021/10/1 10:9:19,60.030,275.777,276.138,277.091,276.335,477.111,479.085,478.901,478.365,0.137,0.138,0.114,0.000,0.019,0.015,0.016,0.049,0.015,0.017,0.013,0.033,0.033,0.029,0.000,0.000,0.000,0.000,0.000,652.600,35.700,10.400,4.000
2021/10/1 10:9:39,60.040,275.978,276.328,277.230,276.512,477.678,478.801,479.159,478.546,0.505,0.485,0.495,0.000,-0.035,-0.045,-0.044,-0.123,0.095,0.098,0.089,0.136,0.144,0.134,12.655,12.100,96.200,0.200,0.117,644.400,35.900,10.400,4.000
2021/10/1 10:9:59,60.000,275.655,275.988,276.964,276.203,476.783,478.358,478.600,477.914,0.688,0.721,0.694,0.000,-0.072,-0.081,-0.082,-0.234,0.134,0.138,0.129,0.193,0.204,0.195,22.001,12.100,166.700,0.300,0.075,642.100,36.500,10.400,4.000
2021/10/1 10:10:19,60.040,275.778,276.079,277.085,276.314,477.246,478.670,478.706,478.208,0.567,0.604,0.568,0.000,-0.046,-0.058,-0.056,-0.160,0.106,0.111,0.102,0.154,0.165,0.155,17.000,12.100,128.900,0.200,0.079,643.500,36.700,10.400,4.000
2021/10/1 10:10:39,60.040,275.799,276.117,277.172,276.363,476.777,478.465,478.813,478.018,0.531,0.572,0.533,0.000,-0.042,-0.053,-0.051,-0.146,0.102,0.107,0.096,0.146,0.158,0.147,15.001,12.100,113.800,0.200,0.082,644.300,36.800,10.400,4.000
2021/10/1 10:10:59,60.020,275.521,275.835,276.878,276.078,476.568,478.107,478.574,477.750,0.507,0.547,0.509,0.000,-0.038,-0.048,-0.048,-0.134,0.097,0.102,0.093,0.140,0.151,0.141,15.000,12.100,113.800,0.200,0.082,643.700,36.800,10.400,4.000
2021/10/1 10:11:19,60.020,275.160,275.497,276.528,275.728,476.079,477.794,477.620,477.164,0.124,0.132,0.114,0.000,0.019,0.015,0.016,0.049,0.015,0.017,0.012,0.033,0.033,0.029,0.000,0.000,0.000,0.000,0.000,650.900,35.500,10.500,4.000
2021/10/1 10:11:39,60.000,275.138,275.456,276.478,275.690,476.068,477.310,477.777,477.052,0.117,0.119,0.101,0.000,0.018,0.015,0.016,0.049,0.015,0.017,0.012,0.032,0.033,0.029,0.000,0.000,0.000,0.000,0.000,651.100,34.400,10.500,4.000
2021/10/1 10:11:59,60.010,274.987,275.306,276.353,275.548,475.904,477.416,477.422,476.914,0.436,0.445,0.465,0.000,-0.025,-0.035,-0.033,-0.093,0.083,0.087,0.078,0.119,0.127,0.117,12.002,12.100,91.100,0.200,0.091,643.700,35.400,10.500,4.000
2021/10/1 10:12:19,59.990,275.200,275.535,276.558,275.764,476.238,477.648,477.817,477.235,0.422,0.450,0.417,0.000,-0.025,-0.033,-0.031,-0.089,0.081,0.084,0.077,0.116,0.123,0.115,11.000,12.100,83.600,0.200,0.094,644.200,36.000,10.500,4.000
2021/10/1 10:12:39,60.000,275.332,275.674,276.648,275.885,476.489,478.145,478.373,477.669,0.124,0.128,0.102,0.000,0.018,0.015,0.016,0.049,0.016,0.017,0.012,0.033,0.033,0.029,0.000,0.000,0.000,0.000,0.000,651.900,34.700,10.500,4.000
2021/10/1 10:12:59,60.030,275.424,275.752,276.733,275.970,476.497,478.250,478.286,477.678,0.724,0.759,0.722,0.000,-0.069,-0.079,-0.078,-0.225,0.132,0.135,0.126,0.190,0.200,0.191,20.998,12.100,159.100,0.300,0.075,641.600,36.200,10.500,4.000
2021/10/1 10:13:19,60.040,275.190,275.523,276.502,275.738,475.921,477.640,477.705,477.089,0.709,0.748,0.714,0.000,-0.071,-0.082,-0.082,-0.235,0.135,0.139,0.130,0.193,0.204,0.196,23.000,12.100,174.300,0.300,0.074,640.500,36.500,10.500,4.000
2021/10/1 10:13:39,60.010,275.227,275.643,276.570,275.814,476.234,477.986,477.697,477.306,0.659,0.680,0.657,0.000,-0.065,-0.075,-0.072,-0.211,0.127,0.129,0.120,0.182,0.191,0.181,21.000,12.100,159.200,0.300,0.075,641.300,36.700,10.500,4.000
2021/10/1 10:13:59,59.990,275.134,275.513,276.481,275.709,476.338,477.736,477.412,477.162,0.433,0.462,0.425,0.000,-0.023,-0.031,-0.029,-0.083,0.079,0.080,0.073,0.113,0.119,0.109,8.472,12.000,64.400,0.100,0.081,645.400,36.800,10.500,4.000
2021/10/1 10:14:19,59.970,275.249,275.631,276.570,275.817,476.240,477.760,477.900,477.300,0.120,0.120,0.101,0.000,0.019,0.014,0.016,0.049,0.015,0.016,0.012,0.033,0.032,0.028,0.000,0.000,0.000,0.000,0.000,651.200,34.900,10.500,4.000
2021/10/1 10:14:39,59.950,275.335,275.721,276.641,275.899,476.474,477.947,477.727,477.383,0.115,0.113,0.099,0.000,0.019,0.015,0.017,0.052,0.013,0.014,0.010,0.031,0.031,0.028,0.000,0.000,0.000,0.000,0.000,651.500,34.100,10.500,4.000
2021/10/1 10:14:59,59.950,275.198,275.625,276.547,275.790,476.144,477.722,477.745,477.204,0.113,0.112,0.100,0.000,0.019,0.016,0.016,0.051,0.013,0.015,0.010,0.031,0.031,0.028,0.000,0.000,0.000,0.000,0.000,651.600,33.800,10.500,4.000
2021/10/1 10:15:19,59.990,275.480,275.862,276.812,276.051,476.620,478.290,478.311,477.740,0.113,0.111,0.100,0.000,0.019,0.016,0.016,0.051,0.014,0.014,0.011,0.031,0.031,0.027,0.000,0.000,0.000,0.000,0.000,651.900,33.800,10.500,4.000
2021/10/1 10:15:39,60.000,275.309,275.639,276.637,275.862,476.131,477.780,478.005,477.305,0.113,0.111,0.100,0.000,0.020,0.016,0.017,0.053,0.013,0.014,0.010,0.031,0.031,0.028,0.000,0.000,0.000,0.000,0.000,651.600,33.600,10.500,4.000
2021/10/1 10:15:59,59.990,275.246,275.584,276.567,275.799,476.164,477.944,477.659,477.256,0.112,0.112,0.098,0.000,0.019,0.016,0.016,0.051,0.013,0.015,0.010,0.031,0.031,0.027,0.000,0.000,0.000,0.000,0.000,651.500,33.600,10.500,4.000
2021/10/1 10:16:19,60.010,275.288,275.652,276.610,275.850,476.361,477.879,478.238,477.493,0.113,0.112,0.100,0.000,0.019,0.016,0.016,0.051,0.013,0.014,0.010,0.031,0.031,0.027,0.000,0.000,0.000,0.000,0.000,651.800,33.500,10.500,4.000
2021/10/1 10:16:39,60.020,275.288,275.617,276.592,275.832,476.219,477.855,477.633,477.236,0.113,0.112,0.100,0.000,0.019,0.016,0.017,0.052,0.013,0.015,0.010,0.031,0.031,0.028,0.000,0.000,0.000,0.000,0.000,651.400,33.500,10.500,4.000
2021/10/1 10:16:59,60.010,275.336,275.666,276.656,275.886,476.492,477.915,477.872,477.426,0.113,0.112,0.100,0.000,0.020,0.015,0.017,0.051,0.013,0.015,0.010,0.031,0.031,0.028,0.000,0.000,0.000,0.000,0.000,652.000,33.300,10.500,4.000
2021/10/1 10:17:19,59.990,275.637,275.948,276.925,276.170,476.941,478.222,478.412,477.859,0.113,0.112,0.100,0.000,0.019,0.016,0.017,0.052,0.013,0.014,0.010,0.031,0.031,0.028,0.000,0.000,0.000,0.000,0.000,652.000,33.300,10.500,4.000
2021/10/1 10:17:39,60.000,275.714,276.029,277.009,276.251,476.926,478.569,478.612,478.036,0.113,0.111,0.100,0.000,0.019,0.016,0.017,0.052,0.013,0.014,0.010,0.031,0.030,0.028,0.000,0.000,0.000,0.000,0.000,652.300,33.300,10.500,4.000
2021/10/1 10:17:59,59.960,274.292,274.619,275.661,274.857,474.580,476.138,476.101,475.607,0.110,0.109,0.100,0.000,0.019,0.016,0.017,0.051,0.013,0.014,0.010,0.031,0.031,0.027,0.000,0.000,0.000,0.000,0.000,649.500,33.300,10.500,4.000
2021/10/1 10:18:19,60.040,274.348,274.668,275.656,274.890,474.609,476.153,476.154,475.639,0.113,0.111,0.098,0.000,0.019,0.016,0.017,0.052,0.013,0.014,0.010,0.031,0.030,0.028,0.000,0.000,0.000,0.000,0.000,649.500,33.100,10.500,4.000
2021/10/1 10:18:39,60.020,274.057,274.346,275.375,274.593,474.414,475.568,475.095,475.026,0.112,0.111,0.099,0.000,0.019,0.016,0.016,0.051,0.013,0.014,0.010,0.031,0.030,0.027,0.000,0.000,0.000,0.000,0.000,649.200,33.100,10.500,4.000
2021/10/1 10:18:59,60.000,274.411,274.634,275.727,274.924,474.621,476.153,476.236,475.670,0.112,0.111,0.097,0.000,0.019,0.016,0.016,0.051,0.013,0.015,0.010,0.031,0.031,0.027,0.000,0.000,0.000,0.000,0.000,650.000,33.100,10.500,4.000
2021/10/1 10:19:19,59.970,274.218,274.582,275.582,274.794,474.439,475.884,475.812,475.379,0.112,0.111,0.099,0.000,0.019,0.016,0.016,0.051,0.013,0.014,0.010,0.031,0.030,0.027,0.000,0.000,0.000,0.000,0.000,649.100,33.100,10.500,4.000
2021/10/1 10:19:39,59.970,274.312,274.653,275.671,274.878,474.623,475.815,476.159,475.532,0.113,0.111,0.098,0.000,0.019,0.016,0.017,0.052,0.013,0.014,0.010,0.031,0.031,0.027,0.000,0.000,0.000,0.000,0.000,649.200,33.000,10.500,4.000
2021/10/1 10:19:59,60.030,274.544,274.879,275.875,275.099,475.002,476.329,476.355,475.896,0.113,0.111,0.099,0.000,0.019,0.016,0.017,0.051,0.013,0.014,0.010,0.031,0.031,0.027,0.000,0.000,0.000,0.000,0.000,649.900,33.000,10.500,4.000
2021/10/1 10:20:19,59.990,273.815,274.068,275.100,274.328,473.527,475.091,475.310,474.643,0.112,0.111,0.100,0.000,0.019,0.016,0.017,0.052,0.013,0.014,0.011,0.031,0.030,0.028,0.000,0.000,0.000,0.000,0.000,648.400,33.000,10.500,4.000
2021/10/1 10:20:39,59.960,273.804,274.131,275.130,274.355,473.692,475.280,475.368,474.780,0.112,0.111,0.100,0.000,0.019,0.016,0.017,0.051,0.013,0.014,0.011,0.031,0.030,0.027,0.000,0.000,0.000,0.000,0.000,648.500,33.000,10.500,4.000
2021/10/1 10:20:59,60.000,273.818,274.097,275.102,274.339,473.881,475.050,475.332,474.754,0.112,0.111,0.098,0.000,0.019,0.015,0.016,0.051,0.013,0.014,0.010,0.031,0.030,0.027,0.000,0.000,0.000,0.000,0.000,648.400,33.000,10.500,4.000
2021/10/1 10:21:19,59.970,273.619,273.891,274.895,274.135,473.445,474.770,474.837,474.351,0.112,0.111,0.100,0.000,0.019,0.016,0.016,0.051,0.013,0.014,0.011,0.031,0.030,0.027,0.000,0.000,0.000,0.000,0.000,647.400,32.800,10.500,4.000
2021/10/1 10:21:39,59.980,273.616,273.868,274.886,274.123,473.283,474.677,475.095,474.352,0.113,0.112,0.099,0.000,0.019,0.015,0.016,0.051,0.013,0.014,0.010,0.031,0.031,0.028,0.000,0.000,0.000,0.000,0.000,647.500,32.800,10.500,4.000
2021/10/1 10:21:59,59.970,273.322,273.551,274.577,273.816,472.884,473.820,474.337,473.680,0.113,0.111,0.097,0.000,0.019,0.016,0.017,0.052,0.013,0.014,0.010,0.031,0.030,0.027,0.000,0.000,0.000,0.000,0.000,646.600,32.800,10.500,4.000
2021/10/1 10:22:19,59.990,272.820,273.024,274.049,273.298,471.986,473.458,473.342,472.928,0.113,0.109,0.097,0.000,0.019,0.015,0.016,0.051,0.013,0.014,0.010,0.031,0.030,0.026,0.000,0.000,0.000,0.000,0.000,646.200,32.800,10.500,4.000
2021/10/1 10:22:39,60.020,273.159,273.398,274.423,273.660,472.566,474.116,473.994,473.559,0.112,0.111,0.100,0.000,0.019,0.016,0.016,0.051,0.013,0.014,0.010,0.031,0.030,0.028,0.000,0.000,0.000,0.000,0.000,646.900,32.800,10.500,4.000
2021/10/1 10:22:59,59.980,273.249,273.478,274.501,273.743,472.774,474.042,474.062,473.626,0.111,0.111,0.097,0.000,0.019,0.016,0.017,0.051,0.013,0.014,0.011,0.030,0.030,0.027,0.000,0.000,0.000,0.000,0.000,647.500,32.800,10.500,4.000
2021/10/1 10:23:19,59.990,273.411,273.623,274.658,273.897,472.994,474.677,474.780,474.150,0.112,0.110,0.099,0.000,0.019,0.016,0.016,0.052,0.013,0.014,0.010,0.031,0.030,0.027,0.000,0.000,0.000,0.000,0.000,648.000,32.600,10.500,4.000
2021/10/1 10:23:39,59.970,273.259,273.483,274.532,273.758,472.876,474.272,474.233,473.794,0.111,0.111,0.100,0.000,0.019,0.016,0.016,0.051,0.013,0.014,0.010,0.030,0.030,0.027,0.000,0.000,0.000,0.000,0.000,647.600,32.600,10.500,4.000
2021/10/1 10:23:59,60.010,273.418,273.644,274.665,273.909,472.786,474.505,474.471,473.921,0.112,0.110,0.099,0.000,0.020,0.015,0.017,0.052,0.013,0.014,0.010,0.031,0.030,0.027,0.000,0.000,0.000,0.000,0.000,647.400,32.600,10.500,4.000
2021/10/1 10:24:19,60.040,273.508,273.744,274.786,274.013,473.277,474.596,474.780,474.218,0.113,0.112,0.100,0.000,0.018,0.016,0.016,0.050,0.013,0.014,0.010,0.031,0.031,0.028,0.000,0.000,0.000,0.000,0.000,647.400,32.600,10.500,4.000
